This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"August 14, 2017",0.056312182,2.469548506
"August 15, 2017",0.181417724,2.492002683
"August 16, 2017",0.319791043,2.481016615
"August 17, 2017",0.092126204,1.601495133
"August 18, 2017",0.012743884,0.935770959
"August 19, 2017",0.168348157,1.006114732
"August 20, 2017",0.15385003,0.984589225
"August 21, 2017",0.193138214,1.121415257
"August 22, 2017",0.050324258,0.99032179
"August 23, 2017",0.350923582,1.021454329
"August 24, 2017",0.478434796,1.40776292
"August 25, 2017",0.190497756,1.585516792
"August 26, 2017",0.533079989,1.950248625
"August 27, 2017",0.113484367,1.909882961
"August 28, 2017",0.354494035,2.071238783
"August 29, 2017",0.0141089,2.035023425
"August 30, 2017",0.247094444,1.931194287
"August 31, 2017",0.412605917,1.865365409
"September 1, 2017",0.013273892,1.688141546
"September 2, 2017",0,1.155061556
"September 3, 2017",0,1.041577189
"September 4, 2017",0,0.687083154
"September 5, 2017",0.008286591,0.681260845
"September 6, 2017",0.028880401,0.463046802
"September 7, 2017",0,0.050440885
"September 8, 2017",0.039036599,0.076203592
"September 9, 2017",0.010533177,0.086736769
"September 10, 2017",0,0.086736769
"September 11, 2017",0,0.086736769
"September 12, 2017",0,0.078450178
"September 13, 2017",0,0.049569777
"September 14, 2017",0.000994606,0.050564383
"September 15, 2017",0,0.011527784
"September 16, 2017",0,0.000994606
"September 17, 2017",0,0.000994606
"September 18, 2017",0,0.000994606
"September 19, 2017",0.000671278,0.001665884
"September 20, 2017",0,0.001665884
"September 21, 2017",0,0.000671278
"September 22, 2017",0.026193936,0.026865214
"September 23, 2017",0.091993177,0.11885839
"September 24, 2017",0.124986586,0.243844977
"September 25, 2017",0.00345077,0.247295746
"September 26, 2017",0.031578446,0.278202914
"September 27, 2017",0,0.278202914
"September 28, 2017",0,0.278202914
"September 29, 2017",0,0.252008979
"September 30, 2017",0,0.160015802
"October 1, 2017",0,0.035029215
"October 2, 2017",0,0.031578446
"October 3, 2017",0.004434864,0.004434864
"October 4, 2017",0,0.004434864
"October 5, 2017",0,0.004434864
"October 6, 2017",0,0.004434864
"October 7, 2017",0,0.004434864
"October 8, 2017",0.004305439,0.008740303
"October 9, 2017",0,0.008740303
"October 10, 2017",0,0.004305439
"October 11, 2017",0.003329223,0.007634662
"October 12, 2017",0.039046559,0.046681221
"October 13, 2017",0.099683704,0.146364925
"October 14, 2017",0,0.146364925
"October 15, 2017",0.001474094,0.14353358
"October 16, 2017",0,0.14353358
"October 17, 2017",0,0.14353358
"October 18, 2017",0,0.140204357
"October 19, 2017",0,0.101157798
"October 20, 2017",0,0.001474094
"October 21, 2017",0,0.001474094
"October 22, 2017",0,0
"October 23, 2017",0,0
"October 24, 2017",0,0
"October 25, 2017",9.49356E-05,9.49356E-05
"October 26, 2017",0,9.49356E-05
"October 27, 2017",0,9.49356E-05
"October 28, 2017",0,9.49356E-05
"October 29, 2017",0,9.49356E-05
